"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Sex"	"Sex Code"	"MSA"	"MSA Code"	"Year"	"Year Code"	Count
	"Thyroid"	"32010"	"Female"	"F"	" Cape Coral-Fort Myers, FL  "	"15980"	"2013"	"2013"	37
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2000"	"2000"	29
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2001"	"2001"	20
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2002"	"2002"	25
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2003"	"2003"	34
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2004"	"2004"	30
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2005"	"2005"	42
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2006"	"2006"	43
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2007"	"2007"	38
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2008"	"2008"	55
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2009"	"2009"	39
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2010"	"2010"	51
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2011"	"2011"	67
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2012"	"2012"	65
	"Thyroid"	"32010"	"Female"	"F"	" Charleston-North Charleston, SC  "	"16700"	"2013"	"2013"	72
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"1999"	"1999"	73
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2000"	"2000"	65
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2001"	"2001"	77
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2002"	"2002"	72
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2003"	"2003"	83
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2004"	"2004"	108
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2005"	"2005"	122
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2006"	"2006"	167
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2007"	"2007"	181
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2008"	"2008"	173
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2009"	"2009"	193
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2010"	"2010"	225
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2011"	"2011"	232
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2012"	"2012"	221
	"Thyroid"	"32010"	"Female"	"F"	" Charlotte-Concord-Gastonia, NC-SC  "	"16740"	"2013"	"2013"	201
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2003"	"2003"	24
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2004"	"2004"	32
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2005"	"2005"	27
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2006"	"2006"	34
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2007"	"2007"	45
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2008"	"2008"	51
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2009"	"2009"	53
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2010"	"2010"	47
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2011"	"2011"	42
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2012"	"2012"	61
	"Thyroid"	"32010"	"Female"	"F"	" Chattanooga, TN-GA  "	"16860"	"2013"	"2013"	45
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"1999"	"1999"	481
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2000"	"2000"	486
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2001"	"2001"	495
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2002"	"2002"	633
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2003"	"2003"	651
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2004"	"2004"	682
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2005"	"2005"	692
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2006"	"2006"	795
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2007"	"2007"	894
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2008"	"2008"	917
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2009"	"2009"	991
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2010"	"2010"	986
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2011"	"2011"	1090
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2012"	"2012"	1136
	"Thyroid"	"32010"	"Female"	"F"	" Chicago-Naperville-Elgin, IL-IN-WI  "	"16980"	"2013"	"2013"	1200
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"1999"	"1999"	80
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2000"	"2000"	90
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2001"	"2001"	96
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2002"	"2002"	102
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2003"	"2003"	134
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2004"	"2004"	147
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2005"	"2005"	174
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2006"	"2006"	167
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2007"	"2007"	204
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2008"	"2008"	170
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2009"	"2009"	164
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2010"	"2010"	176
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2011"	"2011"	191
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2012"	"2012"	205
	"Thyroid"	"32010"	"Female"	"F"	" Cincinnati, OH-KY-IN  "	"17140"	"2013"	"2013"	179
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"1999"	"1999"	90
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2000"	"2000"	94
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2001"	"2001"	108
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2002"	"2002"	127
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2003"	"2003"	120
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2004"	"2004"	125
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2005"	"2005"	183
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2006"	"2006"	198
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2007"	"2007"	166
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2008"	"2008"	188
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2009"	"2009"	213
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2010"	"2010"	269
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2011"	"2011"	263
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2012"	"2012"	289
	"Thyroid"	"32010"	"Female"	"F"	" Cleveland-Elyria, OH  "	"17460"	"2013"	"2013"	280
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"1999"	"1999"	35
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2000"	"2000"	47
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2001"	"2001"	52
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2002"	"2002"	51
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2003"	"2003"	55
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2004"	"2004"	63
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2005"	"2005"	49
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2006"	"2006"	64
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2007"	"2007"	79
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2008"	"2008"	71
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2009"	"2009"	96
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2010"	"2010"	86
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2011"	"2011"	106
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2012"	"2012"	81
	"Thyroid"	"32010"	"Female"	"F"	" Colorado Springs, CO  "	"17820"	"2013"	"2013"	98
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"1999"	"1999"	20
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2000"	"2000"	29
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2001"	"2001"	43
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2002"	"2002"	28
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2003"	"2003"	34
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2004"	"2004"	37
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2005"	"2005"	57
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2006"	"2006"	57
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2007"	"2007"	51
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2008"	"2008"	50
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2009"	"2009"	52
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2010"	"2010"	58
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2011"	"2011"	59
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2012"	"2012"	55
	"Thyroid"	"32010"	"Female"	"F"	" Columbia, SC  "	"17900"	"2013"	"2013"	59
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"1999"	"1999"	65
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2000"	"2000"	98
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2001"	"2001"	94
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2002"	"2002"	96
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2003"	"2003"	118
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2004"	"2004"	127
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2005"	"2005"	155
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2006"	"2006"	169
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2007"	"2007"	190
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2008"	"2008"	222
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2009"	"2009"	206
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2010"	"2010"	224
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2011"	"2011"	264
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2012"	"2012"	244
	"Thyroid"	"32010"	"Female"	"F"	" Columbus, OH  "	"18140"	"2013"	"2013"	265
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"1999"	"1999"	199
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2000"	"2000"	218
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2001"	"2001"	248
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2002"	"2002"	266
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2003"	"2003"	294
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2004"	"2004"	305
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2005"	"2005"	358
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2006"	"2006"	423
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2007"	"2007"	456
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2008"	"2008"	440
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2009"	"2009"	528
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2010"	"2010"	582
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2011"	"2011"	632
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2012"	"2012"	699
	"Thyroid"	"32010"	"Female"	"F"	" Dallas-Fort Worth-Arlington, TX  "	"19100"	"2013"	"2013"	684
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"1999"	"1999"	26
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2000"	"2000"	34
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2001"	"2001"	50
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2002"	"2002"	43
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2003"	"2003"	41
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2004"	"2004"	53
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2005"	"2005"	64
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2006"	"2006"	55
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2007"	"2007"	74
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2008"	"2008"	64
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2009"	"2009"	82
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2010"	"2010"	93
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2011"	"2011"	84
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2012"	"2012"	91
	"Thyroid"	"32010"	"Female"	"F"	" Dayton, OH  "	"19380"	"2013"	"2013"	101
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"1999"	"1999"	21
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2000"	"2000"	21
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2001"	"2001"	33
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2002"	"2002"	29
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2003"	"2003"	34
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2004"	"2004"	36
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2005"	"2005"	58
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2006"	"2006"	41
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2007"	"2007"	59
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2008"	"2008"	55
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2009"	"2009"	52
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2010"	"2010"	46
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2011"	"2011"	45
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2012"	"2012"	57
	"Thyroid"	"32010"	"Female"	"F"	" Deltona-Daytona Beach-Ormond Beach, FL  "	"19660"	"2013"	"2013"	50
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2002"	"2002"	152
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2003"	"2003"	165
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2004"	"2004"	195
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2005"	"2005"	202
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2006"	"2006"	197
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2007"	"2007"	229
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2008"	"2008"	249
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2009"	"2009"	275
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2010"	"2010"	338
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2011"	"2011"	307
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2012"	"2012"	325
	"Thyroid"	"32010"	"Female"	"F"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2013"	"2013"	348
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"1999"	"1999"	29
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2000"	"2000"	41
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2001"	"2001"	31
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2002"	"2002"	41
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2003"	"2003"	46
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2004"	"2004"	38
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2005"	"2005"	34
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2006"	"2006"	33
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2007"	"2007"	55
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2008"	"2008"	38
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2009"	"2009"	57
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2010"	"2010"	53
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2011"	"2011"	52
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2012"	"2012"	47
	"Thyroid"	"32010"	"Female"	"F"	" Des Moines-West Des Moines, IA  "	"19780"	"2013"	"2013"	57
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"1999"	"1999"	250
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2000"	"2000"	252
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2001"	"2001"	273
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2002"	"2002"	289
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2003"	"2003"	307
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2004"	"2004"	321
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2005"	"2005"	358
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2006"	"2006"	346
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2007"	"2007"	419
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2008"	"2008"	437
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2009"	"2009"	491
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2010"	"2010"	519
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2011"	"2011"	558
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2012"	"2012"	563
	"Thyroid"	"32010"	"Female"	"F"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2013"	"2013"	582
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"1999"	"1999"	19
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2003"	"2003"	16
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2004"	"2004"	18
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2005"	"2005"	29
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2006"	"2006"	34
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2007"	"2007"	27
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2008"	"2008"	35
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2009"	"2009"	32
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2010"	"2010"	33
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2011"	"2011"	45
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2012"	"2012"	59
	"Thyroid"	"32010"	"Female"	"F"	" Durham-Chapel Hill, NC  "	"20500"	"2013"	"2013"	67
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"1999"	"1999"	35
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2000"	"2000"	39
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2001"	"2001"	34
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2002"	"2002"	37
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2003"	"2003"	48
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2004"	"2004"	54
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2005"	"2005"	38
	"Thyroid"	"32010"	"Female"	"F"	" El Paso, TX  "	"21340"	"2006"	"2006"	63
